bootstrap_draw,total_event_copies,multi_horizon_captured_events,matched_60_day_base_captured_events,event_coverage_difference
125,755,292,308,-0.0211920529801324
126,723,254,266,-0.0165975103734439
127,707,252,259,-0.0099009900990099
128,747,274,290,-0.0214190093708166
129,657,252,256,-0.0060882800608828
130,587,225,234,-0.0153321976149914
131,679,250,260,-0.0147275405007363
132,811,306,310,-0.0049321824907521
133,768,299,297,0.0026041666666666
134,602,238,242,-0.0066445182724252
135,602,223,234,-0.0182724252491694
136,707,278,284,-0.0084865629420084
137,738,282,292,-0.013550135501355
138,776,295,307,-0.0154639175257731
139,675,255,264,-0.0133333333333333
140,703,270,280,-0.0142247510668563
141,690,262,280,-0.0260869565217391
142,732,263,269,-0.0081967213114754
143,745,294,307,-0.0174496644295302
144,663,257,264,-0.0105580693815987
145,714,269,280,-0.0154061624649859
146,653,241,255,-0.0214395099540581
147,603,231,245,-0.0232172470978441
148,611,221,235,-0.0229132569558101
149,696,263,271,-0.0114942528735632
150,699,276,281,-0.0071530758226037
151,609,224,232,-0.0131362889983579
152,745,284,287,-0.0040268456375838
153,784,300,315,-0.0191326530612244
154,672,251,258,-0.0104166666666666
155,651,268,276,-0.0122887864823348
156,642,235,244,-0.014018691588785
157,711,282,287,-0.0070323488045007
158,676,267,263,0.0059171597633136
159,680,251,261,-0.0147058823529411
160,685,257,264,-0.0102189781021897
161,707,264,271,-0.0099009900990099
162,674,261,279,-0.0267062314540059
163,678,266,272,-0.0088495575221238
164,741,293,301,-0.0107962213225371
165,740,274,282,-0.0108108108108108
166,664,240,249,-0.0135542168674698
167,676,273,283,-0.014792899408284
168,708,265,280,-0.0211864406779661
169,796,295,302,-0.0087939698492462
170,729,269,275,-0.0082304526748971
171,720,290,301,-0.0152777777777777
172,698,266,277,-0.0157593123209169
173,638,265,279,-0.0219435736677116
174,728,295,307,-0.0164835164835164
175,681,272,281,-0.013215859030837
176,679,249,262,-0.0191458026509572
177,702,289,300,-0.0156695156695156
178,731,272,277,-0.0068399452804377
179,661,267,277,-0.0151285930408472
180,700,293,303,-0.0142857142857142
181,743,253,274,-0.0282637954239569
182,654,256,270,-0.0214067278287461
183,704,250,270,-0.0284090909090909
184,720,252,256,-0.0055555555555555
185,675,270,275,-0.0074074074074074
186,813,303,314,-0.013530135301353
187,694,265,267,-0.0028818443804034
188,693,256,270,-0.0202020202020202
189,750,267,276,-0.012
190,684,268,272,-0.0058479532163742
191,688,270,277,-0.0101744186046511
192,635,235,251,-0.0251968503937007
193,701,270,278,-0.0114122681883024
194,704,258,270,-0.0170454545454545
195,619,246,249,-0.0048465266558966
196,712,277,288,-0.0154494382022471
197,727,269,276,-0.0096286107290233
198,709,267,279,-0.0169252468265162
199,752,275,286,-0.014627659574468
200,724,271,274,-0.0041436464088397
201,774,287,292,-0.0064599483204134
202,699,251,253,-0.0028612303290414
203,790,287,298,-0.0139240506329113
204,673,246,258,-0.0178306092124814
205,689,270,273,-0.0043541364296081
206,673,243,254,-0.0163447251114413
207,720,273,281,-0.0111111111111111
208,692,258,272,-0.0202312138728323
209,659,274,283,-0.0136570561456752
210,688,263,272,-0.0130813953488372
211,686,269,270,-0.0014577259475218
212,700,282,294,-0.0171428571428571
213,751,305,311,-0.0079893475366178
214,718,251,263,-0.0167130919220055
215,734,294,306,-0.0163487738419618
216,728,289,300,-0.0151098901098901
217,627,242,250,-0.0127591706539074
218,720,258,261,-0.0041666666666666
219,656,227,241,-0.0213414634146341
220,754,284,290,-0.0079575596816976
221,749,264,268,-0.0053404539385847
222,694,271,280,-0.0129682997118155
223,767,291,292,-0.0013037809647979
224,718,287,290,-0.0041782729805013
225,677,253,258,-0.0073855243722304
226,690,273,284,-0.0159420289855072
227,685,260,275,-0.0218978102189781
228,680,244,252,-0.0117647058823529
229,685,254,270,-0.0233576642335766
230,728,274,275,-0.0013736263736263
231,726,252,257,-0.0068870523415977
232,666,243,252,-0.0135135135135135
233,773,295,302,-0.0090556274256144
234,676,240,252,-0.0177514792899408
235,721,268,280,-0.0166435506241331
236,790,276,285,-0.0113924050632911
237,701,270,286,-0.0228245363766048
238,736,271,280,-0.0122282608695652
239,628,239,248,-0.0143312101910828
240,663,267,266,0.0015082956259426
241,767,319,330,-0.014341590612777
242,679,251,260,-0.0132547864506627
243,613,239,248,-0.0146818923327895
244,690,259,259,0.0
245,870,311,324,-0.0149425287356321
246,694,268,283,-0.0216138328530259
247,625,233,237,-0.0064
248,774,302,316,-0.0180878552971576
249,720,285,296,-0.0152777777777777
250,739,263,275,-0.0162381596752368
251,773,282,301,-0.0245795601552393
252,747,269,280,-0.0147255689424364
253,702,290,294,-0.0056980056980056
254,648,223,228,-0.007716049382716
255,667,241,259,-0.0269865067466266
256,700,280,291,-0.0157142857142857
257,675,240,252,-0.0177777777777777
258,645,256,262,-0.0093023255813953
259,652,230,246,-0.0245398773006134
260,772,285,300,-0.0194300518134715
261,657,270,269,0.0015220700152207
262,662,251,258,-0.0105740181268882
263,702,263,265,-0.0028490028490028
264,675,236,253,-0.0251851851851851
265,702,256,271,-0.0213675213675213
266,623,255,266,-0.0176565008025682
267,711,260,276,-0.0225035161744022
268,618,235,241,-0.0097087378640776
269,741,273,285,-0.0161943319838056
270,644,238,250,-0.0186335403726708
271,634,253,260,-0.0110410094637223
272,647,236,242,-0.0092735703245749
273,701,286,289,-0.0042796005706134
274,705,298,305,-0.0099290780141843
275,709,263,279,-0.0225669957686882
276,664,253,267,-0.0210843373493975
277,638,246,251,-0.0078369905956112
278,710,284,294,-0.0140845070422535
279,691,267,283,-0.0231548480463096
280,660,287,292,-0.0075757575757575
281,805,294,300,-0.0074534161490683
282,780,290,300,-0.0128205128205128
283,691,261,270,-0.0130246020260492
284,786,296,307,-0.0139949109414758
285,681,262,264,-0.0029368575624082
286,685,285,298,-0.018978102189781
287,630,236,239,-0.0047619047619047
288,712,258,271,-0.0182584269662921
289,671,248,255,-0.0104321907600596
290,674,270,278,-0.0118694362017804
291,749,263,276,-0.0173564753004005
292,632,221,236,-0.0237341772151898
293,638,218,221,-0.0047021943573667
294,705,291,292,-0.001418439716312
295,732,282,293,-0.0150273224043715
296,719,259,266,-0.0097357440890125
297,608,235,244,-0.0148026315789473
298,615,233,238,-0.008130081300813
299,718,293,295,-0.0027855153203342
300,644,243,254,-0.0170807453416149
301,593,219,229,-0.0168634064080944
302,639,247,253,-0.0093896713615023
303,654,251,266,-0.0229357798165137
304,748,283,298,-0.0200534759358288
305,744,279,280,-0.0013440860215053
306,734,265,272,-0.0095367847411444
307,659,236,249,-0.0197268588770864
308,685,259,267,-0.0116788321167883
309,716,272,282,-0.0139664804469273
310,734,265,271,-0.0081743869209809
311,704,255,270,-0.0213068181818181
312,621,245,259,-0.0225442834138486
313,740,282,283,-0.0013513513513513
314,724,267,284,-0.0234806629834254
315,718,272,275,-0.0041782729805013
316,714,255,268,-0.0182072829131652
317,693,287,297,-0.0144300144300144
318,640,250,267,-0.0265625
319,607,243,248,-0.0082372322899505
320,670,286,293,-0.0104477611940298
321,665,295,299,-0.0060150375939849
322,706,266,277,-0.0155807365439093
323,671,243,259,-0.0238450074515648
324,642,248,246,0.0031152647975077
325,632,254,262,-0.0126582278481012
326,648,241,247,-0.0092592592592592
327,769,283,294,-0.0143042912873862
328,742,320,326,-0.0080862533692722
329,617,236,245,-0.0145867098865478
330,644,254,263,-0.0139751552795031
331,741,273,286,-0.0175438596491228
332,725,298,308,-0.0137931034482758
333,658,238,242,-0.0060790273556231
334,755,272,283,-0.014569536423841
335,638,249,259,-0.0156739811912225
336,808,309,327,-0.0222772277227722
337,848,313,316,-0.0035377358490566
338,711,269,277,-0.0112517580872011
339,658,248,254,-0.0091185410334346
340,712,261,271,-0.0140449438202247
341,891,327,342,-0.0168350168350168
342,752,295,307,-0.0159574468085106
343,672,242,247,-0.0074404761904761
344,687,269,274,-0.007278020378457
345,689,263,269,-0.0087082728592162
346,735,263,280,-0.0231292517006802
347,690,250,253,-0.0043478260869565
348,694,286,293,-0.0100864553314121
349,743,279,288,-0.0121130551816958
350,700,276,283,-0.01
351,731,278,293,-0.0205198358413132
352,642,224,231,-0.0109034267912772
353,717,294,303,-0.0125523012552301
354,650,243,251,-0.0123076923076923
355,626,249,255,-0.0095846645367412
356,728,274,284,-0.0137362637362637
357,646,262,275,-0.0201238390092879
358,689,264,275,-0.0159651669085631
359,721,292,303,-0.015256588072122
360,681,255,259,-0.0058737151248164
361,692,274,281,-0.0101156069364161
362,756,281,290,-0.0119047619047619
363,736,282,294,-0.0163043478260869
364,741,281,299,-0.0242914979757085
365,646,256,262,-0.0092879256965944
366,791,301,319,-0.02275600505689
367,684,269,271,-0.0029239766081871
368,691,248,262,-0.0202604920405209
369,815,286,300,-0.0171779141104294
