bootstrap_draw,total_event_copies,captured__primary_31_60__multi_horizon,captured__primary_31_60__direct_60_day,capture_rate_difference__primary_31_60,captured__secondary_1_60__multi_horizon,captured__secondary_1_60__direct_60_day,capture_rate_difference__secondary_1_60
160,685,257,202,0.08029197080291972,427,274,0.2233576642335766
161,707,264,207,0.08062234794908063,428,276,0.21499292786421503
162,674,261,197,0.09495548961424333,437,270,0.24777448071216618
163,678,266,222,0.06489675516224186,399,294,0.15486725663716816
164,741,293,217,0.10256410256410259,493,308,0.24966261808367068
165,740,274,190,0.11351351351351352,467,268,0.2689189189189189
166,664,240,185,0.0828313253012048,406,262,0.2168674698795181
167,676,273,208,0.09615384615384615,426,290,0.2011834319526627
168,708,265,198,0.09463276836158196,473,294,0.2528248587570622
169,796,295,229,0.08291457286432163,504,321,0.22989949748743715
170,729,269,208,0.08367626886145407,457,298,0.21810699588477367
171,720,290,236,0.07500000000000001,437,319,0.16388888888888886
172,698,266,210,0.08022922636103152,440,290,0.21489971346704867
173,638,265,214,0.07993730407523514,413,306,0.1677115987460815
174,728,295,238,0.0782967032967033,498,346,0.20879120879120883
175,681,272,199,0.10719530102790015,435,267,0.24669603524229072
176,679,249,196,0.0780559646539028,427,271,0.22974963181148744
177,702,289,220,0.09829059829059833,444,300,0.20512820512820512
178,731,272,186,0.11764705882352938,428,257,0.23392612859097134
179,661,267,212,0.08320726172465959,435,295,0.21180030257186083
180,700,293,226,0.09571428571428575,436,313,0.17571428571428577
181,743,253,203,0.06729475100942128,469,283,0.25033647375504714
182,654,256,207,0.07492354740061163,407,290,0.17889908256880732
183,704,250,209,0.058238636363636354,456,291,0.234375
184,720,252,179,0.10138888888888886,446,259,0.25972222222222224
185,675,270,195,0.11111111111111116,443,265,0.26370370370370366
186,813,303,215,0.10824108241082409,537,303,0.28782287822878233
187,694,265,213,0.0749279538904899,450,309,0.20317002881844387
188,693,256,193,0.09090909090909088,419,252,0.24098124098124096
189,750,267,201,0.08799999999999997,487,271,0.288
190,684,268,188,0.11695906432748537,430,253,0.2587719298245614
191,688,270,224,0.06686046511627902,417,290,0.1845930232558139
192,635,235,191,0.06929133858267716,391,288,0.16220472440944878
193,701,270,211,0.08416547788873041,429,293,0.19400855920114118
194,704,258,198,0.08522727272727271,436,305,0.18607954545454541
195,619,246,184,0.1001615508885299,407,250,0.2536348949919225
196,712,277,205,0.10112359550561795,463,301,0.22752808988764045
197,727,269,183,0.1182943603851444,452,277,0.2407152682255846
198,709,267,187,0.11283497884344151,455,283,0.24259520451339917
199,752,275,214,0.08111702127659576,474,300,0.2313829787234043
200,724,271,187,0.11602209944751385,458,273,0.255524861878453
201,774,287,218,0.08914728682170542,499,310,0.24418604651162784
202,699,251,176,0.1072961373390558,420,241,0.2560801144492132
203,790,287,225,0.07848101265822782,487,328,0.2012658227848101
204,673,246,208,0.05646359583952448,419,273,0.21693907875185736
205,689,270,183,0.1262699564586357,442,287,0.22496371552975325
206,673,243,212,0.04606240713224369,410,299,0.16493313521545316
207,720,273,222,0.0708333333333333,460,309,0.2097222222222222
208,692,258,212,0.06647398843930635,439,305,0.19364161849710976
209,659,274,220,0.08194233687405156,435,306,0.1957511380880122
210,688,263,204,0.08575581395348836,452,281,0.24854651162790692
211,686,269,193,0.11078717201166183,468,280,0.2740524781341108
212,700,282,221,0.08714285714285713,450,314,0.19428571428571434
213,751,305,202,0.13715046604527298,524,314,0.27962716378162455
214,718,251,195,0.07799442896935932,447,275,0.23955431754874656
215,734,294,236,0.07901907356948229,481,338,0.19482288828337868
216,728,289,240,0.06730769230769229,503,320,0.25137362637362637
217,627,242,199,0.0685805422647528,400,288,0.17862838915470497
218,720,258,223,0.048611111111111105,424,318,0.14722222222222225
219,656,227,187,0.06097560975609756,405,293,0.1707317073170732
220,754,284,208,0.10079575596816975,471,297,0.23076923076923078
221,749,264,202,0.08277703604806408,456,282,0.23230974632843787
222,694,271,193,0.1123919308357349,473,266,0.2982708933717579
223,767,291,217,0.09647979139504564,467,286,0.23598435462842238
224,718,287,214,0.10167130919220058,451,311,0.19498607242339827
225,677,253,208,0.06646971935007384,405,281,0.1831610044313146
226,690,273,207,0.09565217391304348,440,277,0.23623188405797096
227,685,260,216,0.06423357664233575,429,300,0.18832116788321163
228,680,244,196,0.07058823529411767,415,277,0.2029411764705883
229,685,254,211,0.06277372262773723,436,277,0.23211678832116794
230,728,274,194,0.10989010989010989,453,281,0.23626373626373626
231,726,252,212,0.05509641873278237,462,314,0.20385674931129477
232,666,243,186,0.0855855855855856,404,262,0.21321321321321318
233,773,295,224,0.09184993531694696,504,314,0.24579560155239327
234,676,240,187,0.07840236686390528,432,277,0.22928994082840243
235,721,268,223,0.062413314840499334,431,326,0.14563106796116498
236,790,276,214,0.07848101265822782,520,289,0.2924050632911392
237,701,270,240,0.04279600570613412,441,324,0.16690442225392293
238,736,271,219,0.07065217391304346,465,315,0.20380434782608692
239,628,239,196,0.06847133757961787,376,277,0.1576433121019108
240,663,267,214,0.07993966817496229,418,303,0.17345399698340874
241,767,319,237,0.10691003911342895,489,344,0.18904823989569752
242,679,251,190,0.08983799705449191,427,279,0.21796759941089838
243,613,239,188,0.0831973898858075,403,268,0.22022838499184344
244,690,259,195,0.0927536231884058,409,277,0.1913043478260869
245,870,311,215,0.11034482758620687,586,340,0.2827586206896551
246,694,268,209,0.08501440922190201,447,271,0.2536023054755043
247,625,233,176,0.0912,399,263,0.21759999999999996
248,774,302,225,0.0994832041343669,517,309,0.268733850129199
249,720,285,209,0.10555555555555551,487,304,0.2541666666666667
250,739,263,210,0.07171853856562921,443,296,0.1989174560216509
251,773,282,227,0.07115135834411379,484,326,0.20439844760672704
252,747,269,214,0.07362784471218203,466,299,0.22356091030789826
253,702,290,229,0.0868945868945869,445,312,0.1894586894586895
254,648,223,172,0.07870370370370366,370,237,0.20524691358024688
255,667,241,208,0.04947526236881561,398,294,0.15592203898050971
256,700,280,231,0.07,424,305,0.17000000000000004
257,675,240,179,0.09037037037037038,380,258,0.18074074074074076
258,645,256,191,0.10077519379844962,400,264,0.21085271317829457
259,652,230,205,0.03834355828220859,402,296,0.16257668711656442
260,772,285,232,0.06865284974093261,513,326,0.24222797927461143
261,657,270,197,0.1111111111111111,436,262,0.2648401826484018
262,662,251,196,0.08308157099697888,426,293,0.20090634441087613
263,702,263,198,0.09259259259259262,428,282,0.20797720797720798
264,675,236,182,0.08000000000000002,392,239,0.22666666666666668
265,702,256,219,0.05270655270655272,434,306,0.18233618233618232
266,623,255,191,0.1027287319422151,385,274,0.17817014446227925
267,711,260,216,0.06188466947960619,448,296,0.2137834036568214
268,618,235,183,0.08414239482200647,400,267,0.215210355987055
269,741,273,207,0.08906882591093113,451,293,0.21322537112010792
270,644,238,186,0.08074534161490682,416,259,0.24378881987577639
271,634,253,191,0.09779179810725552,403,263,0.22082018927444802
272,647,236,184,0.08037094281298296,395,280,0.17774343122102015
273,701,286,220,0.09415121255349501,464,317,0.20970042796005706
274,705,298,243,0.07801418439716312,461,329,0.18723404255319143
275,709,263,194,0.09732016925246822,463,268,0.27503526093088854
276,664,253,192,0.0918674698795181,422,268,0.2319277108433735
277,638,246,196,0.07836990595611287,409,255,0.24137931034482757
278,710,284,219,0.09154929577464793,421,312,0.15352112676056334
279,691,267,217,0.0723589001447178,426,290,0.19681620839363245
280,660,287,227,0.09090909090909094,461,318,0.21666666666666667
281,805,294,208,0.10683229813664596,501,302,0.24720496894409938
282,780,290,215,0.09615384615384615,498,301,0.2525641025641025
283,691,261,195,0.09551374819102754,445,272,0.25036179450072354
284,786,296,231,0.0826972010178117,540,327,0.27099236641221375
285,681,262,228,0.049926578560939794,412,308,0.15271659324522763
286,685,285,222,0.091970802919708,446,325,0.1766423357664234
287,630,236,185,0.08095238095238094,400,256,0.22857142857142854
288,712,258,185,0.10252808988764045,433,264,0.2373595505617977
289,671,248,192,0.08345752608047691,404,277,0.1892697466467958
290,674,270,202,0.10089020771513352,439,283,0.2314540059347181
291,749,263,220,0.05740987983978635,491,322,0.22563417890520693
292,632,221,176,0.07120253164556961,357,246,0.17563291139240506
293,638,218,180,0.0595611285266458,372,241,0.20532915360501575
294,705,291,236,0.07801418439716312,479,317,0.2297872340425532
295,732,282,209,0.09972677595628415,484,284,0.27322404371584696
296,719,259,217,0.05841446453407512,423,285,0.19193324061196104
297,608,235,186,0.08059210526315791,385,256,0.21217105263157898
298,615,233,167,0.10731707317073169,397,246,0.2455284552845528
299,718,293,225,0.09470752089136492,455,301,0.21448467966573814
300,644,243,192,0.07919254658385094,416,275,0.21894409937888198
301,593,219,200,0.03204047217537942,354,256,0.16526138279932545
302,639,247,197,0.07824726134585286,407,281,0.19718309859154926
303,654,251,188,0.09633027522935783,432,267,0.2522935779816514
304,748,283,196,0.11631016042780751,468,283,0.24732620320855608
305,744,279,199,0.10752688172043012,476,286,0.2553763440860215
306,734,265,225,0.05449591280653954,453,310,0.19482288828337868
307,659,236,203,0.05007587253414264,401,291,0.16691957511380878
308,685,259,190,0.10072992700729927,421,284,0.19999999999999996
309,716,272,249,0.03212290502793297,434,346,0.12290502793296093
310,734,265,186,0.10762942779291551,466,279,0.25476839237057225
311,704,255,222,0.046875,437,316,0.171875
312,621,245,196,0.07890499194847017,398,295,0.1658615136876006
313,740,282,194,0.11891891891891893,471,272,0.26891891891891895
314,724,267,186,0.111878453038674,469,270,0.27486187845303867
315,718,272,205,0.09331476323119775,458,306,0.21169916434540392
316,714,255,208,0.06582633053221287,457,285,0.2408963585434173
317,693,287,208,0.11399711399711399,460,294,0.23953823953823955
318,640,250,187,0.09843750000000001,406,287,0.18593750000000003
319,607,243,181,0.10214168039538712,389,257,0.21746293245469528
320,670,286,221,0.09701492537313433,435,309,0.1880597014925373
321,665,295,226,0.10375939849624055,441,310,0.1969924812030075
322,706,266,210,0.0793201133144476,451,292,0.22521246458923516
323,671,243,196,0.07004470938897167,410,284,0.18777943368107308
324,642,248,200,0.07476635514018692,384,272,0.1744548286604361
325,632,254,207,0.07436708860759489,395,275,0.189873417721519
326,648,241,190,0.07870370370370366,395,278,0.18055555555555558
327,769,283,218,0.08452535760728219,501,305,0.2548764629388817
328,742,320,258,0.0835579514824798,484,363,0.16307277628032352
329,617,236,209,0.04376012965964343,352,268,0.13614262560777962
330,644,254,211,0.06677018633540377,402,295,0.16614906832298137
331,741,273,225,0.06477732793522267,475,313,0.21862348178137658
332,725,298,237,0.08413793103448275,488,327,0.22206896551724142
333,658,238,195,0.06534954407294835,418,289,0.19604863221884494
334,755,272,196,0.10066225165562914,500,294,0.27284768211920535
335,638,249,192,0.08934169278996862,405,282,0.19278996865203768
336,808,309,250,0.07301980198019803,486,333,0.18935643564356436
337,848,313,243,0.08254716981132076,569,321,0.2924528301886793
338,711,269,213,0.0787623066104079,458,290,0.23628691983122369
339,658,248,183,0.09878419452887538,405,250,0.23556231003039507
340,712,261,213,0.06741573033707865,457,296,0.226123595505618
341,891,327,246,0.09090909090909088,585,344,0.27048260381593714
342,752,295,198,0.12898936170212766,511,277,0.31117021276595747
343,672,242,196,0.06845238095238093,412,272,0.20833333333333337
344,687,269,204,0.09461426491994174,440,295,0.21106259097525476
345,689,263,192,0.10304789550072568,425,275,0.21770682148040638
346,735,263,225,0.051700680272108834,457,305,0.20680272108843534
347,690,250,222,0.04057971014492756,403,292,0.16086956521739132
348,694,286,203,0.1195965417867435,440,280,0.23054755043227665
349,743,279,239,0.053835800807537026,478,327,0.20323014804845224
350,700,276,221,0.07857142857142857,439,291,0.2114285714285714
351,731,278,214,0.08755129958960328,457,310,0.20109439124487005
352,642,224,189,0.0545171339563863,358,257,0.15732087227414326
353,717,294,245,0.0683403068340307,438,317,0.16875871687587174
354,650,243,212,0.0476923076923077,404,296,0.1661538461538461
355,626,249,193,0.08945686900958466,423,255,0.2683706070287539
356,728,274,216,0.07967032967032966,430,292,0.18956043956043955
357,646,262,216,0.07120743034055732,440,308,0.20433436532507737
358,689,264,205,0.0856313497822932,454,291,0.23657474600870826
359,721,292,223,0.09570041608876562,488,302,0.25797503467406385
360,681,255,191,0.09397944199706315,414,267,0.21585903083700436
361,692,274,216,0.08381502890173409,459,300,0.2297687861271676
362,756,281,204,0.10185185185185186,450,299,0.1997354497354497
363,736,282,224,0.07880434782608692,454,306,0.20108695652173914
364,741,281,232,0.06612685560053982,473,315,0.21322537112010798
365,646,256,205,0.07894736842105265,417,294,0.1904024767801858
366,791,301,253,0.06068268015170669,463,341,0.1542351453855878
367,684,269,201,0.09941520467836257,429,309,0.175438596491228
368,691,248,184,0.09261939218523879,425,289,0.1968162083936324
369,815,286,232,0.06625766871165639,508,325,0.22453987730061348
370,739,267,217,0.06765899864682007,460,309,0.20433017591339647
371,668,272,210,0.09281437125748504,431,294,0.20508982035928142
372,633,218,202,0.025276461295418662,386,303,0.13112164296998424
373,732,274,221,0.07240437158469948,443,290,0.2090163934426229
374,796,286,225,0.07663316582914576,508,326,0.228643216080402
375,717,279,220,0.08228730822873082,461,308,0.21338912133891208
376,717,255,219,0.05020920502092047,461,309,0.21199442119944206
377,685,262,185,0.1124087591240876,461,281,0.26277372262773724
378,739,282,219,0.08525033829499323,479,301,0.24086603518267935
379,680,256,180,0.11176470588235293,442,260,0.26764705882352946
380,729,285,224,0.08367626886145402,471,316,0.2126200274348422
381,726,303,246,0.07851239669421489,491,346,0.1997245179063361
382,676,256,213,0.0636094674556213,423,318,0.15532544378698226
383,707,296,216,0.11315417256011318,427,289,0.19519094766619516
384,764,286,230,0.0732984293193717,481,330,0.19764397905759168
385,737,267,194,0.09905020352781546,486,263,0.30257801899592945
386,728,265,216,0.06730769230769229,428,277,0.20741758241758246
387,746,270,188,0.10991957104557643,465,286,0.23994638069705093
388,717,271,213,0.0808926080892608,448,306,0.19804741980474194
389,743,285,233,0.06998654104979812,464,331,0.17900403768506062
390,608,249,201,0.0789473684210526,417,270,0.24177631578947362
391,706,241,216,0.035410764872521205,414,302,0.1586402266288952
392,700,270,189,0.11571428571428571,473,270,0.29
393,723,281,191,0.12448132780082988,459,267,0.2655601659751037
394,667,259,200,0.08845577211394301,390,277,0.16941529235382308
395,772,273,223,0.0647668393782383,473,313,0.20725388601036265
396,648,231,183,0.07407407407407407,421,262,0.24537037037037035
397,727,275,233,0.05777166437414033,487,323,0.22558459422283356
398,662,265,208,0.08610271903323263,429,291,0.20845921450151056
399,668,265,191,0.11077844311377244,423,293,0.1946107784431138
400,591,220,189,0.05245346869712353,366,268,0.16582064297800336
401,698,282,216,0.09455587392550147,446,315,0.18767908309455594
402,691,256,204,0.07525325615050649,445,276,0.2445730824891461
403,703,262,193,0.0981507823613087,424,273,0.21479374110953053
404,610,241,212,0.04754098360655734,380,297,0.13606557377049183
405,801,281,212,0.08614232209737832,502,320,0.2272159800249688
406,704,277,203,0.10511363636363641,445,294,0.21448863636363635
407,711,265,191,0.10407876230661045,441,283,0.2222222222222222
408,599,222,189,0.05509181969949917,389,265,0.20701168614357257
409,723,257,218,0.053941908713692976,452,304,0.20470262793914246
410,685,240,192,0.07007299270072992,424,280,0.21021897810218976
411,673,264,189,0.11144130757800891,430,254,0.2615156017830609
412,710,270,208,0.08732394366197183,456,292,0.23098591549295777
413,734,285,234,0.0694822888283379,444,336,0.14713896457765674
414,778,288,225,0.08097686375321334,529,303,0.29048843187660667
415,678,244,188,0.08259587020648967,417,276,0.20796460176991144
416,686,275,225,0.07288629737609326,430,297,0.1938775510204081
417,640,237,159,0.12187499999999998,395,237,0.246875
418,777,287,228,0.07593307593307591,519,320,0.25611325611325614
419,720,260,211,0.06805555555555554,437,313,0.17222222222222217
420,664,273,207,0.0993975903614458,427,285,0.21385542168674698
421,764,283,210,0.09554973821989532,464,301,0.2133507853403141
422,681,247,209,0.05580029368575623,407,281,0.18502202643171806
423,709,281,226,0.077574047954866,433,305,0.1805359661495064
424,693,294,222,0.10389610389610393,475,328,0.2121212121212121
425,735,268,198,0.09523809523809523,475,321,0.20952380952380956
426,714,254,202,0.07282913165266108,439,285,0.21568627450980393
427,772,273,198,0.09715025906735747,484,300,0.2383419689119171
428,725,299,233,0.0910344827586207,461,313,0.20413793103448274
429,649,255,193,0.09553158705701076,422,268,0.23728813559322032
430,719,264,225,0.05424200278164121,438,304,0.18636995827538244
431,723,262,201,0.08437067773167356,464,294,0.23513139695712315
432,733,288,238,0.06821282401091405,463,311,0.20736698499317868
433,646,263,210,0.08204334365325078,430,296,0.20743034055727555
434,788,298,218,0.10152284263959394,494,293,0.25507614213197977
435,762,284,235,0.06430446194225725,507,346,0.21128608923884518
436,729,256,185,0.09739368998628256,446,259,0.25651577503429357
437,662,257,194,0.09516616314199394,399,274,0.18882175226586106
438,608,224,169,0.09046052631578944,374,252,0.20065789473684215
439,736,272,208,0.08695652173913043,486,297,0.25679347826086957
440,698,283,224,0.08452722063037249,440,287,0.21919770773638964
441,661,260,198,0.09379727685325268,419,269,0.22692889561270801
442,766,284,196,0.11488250652741516,492,269,0.29112271540469975
443,588,231,177,0.09183673469387754,371,251,0.20408163265306123
444,664,254,184,0.10542168674698793,411,275,0.20481927710843378
445,770,274,216,0.07532467532467535,496,312,0.23896103896103893
446,661,249,179,0.10590015128593044,417,254,0.24659606656580935
447,647,241,203,0.0587326120556414,413,285,0.19783616692426587
448,725,265,219,0.06344827586206897,448,317,0.1806896551724138
449,683,265,208,0.08345534407027816,413,277,0.19912152269399713
450,741,270,235,0.04723346828609987,456,321,0.18218623481781382
451,691,262,228,0.04920405209840811,405,300,0.15195369030390737
452,800,285,219,0.08250000000000002,472,319,0.19124999999999998
453,679,261,216,0.06627393225331374,439,289,0.2209131075110457
454,723,270,212,0.08022130013831258,436,293,0.1977869986168741
455,710,271,202,0.09718309859154928,440,290,0.21126760563380276
456,637,245,199,0.07221350078492939,418,295,0.19309262166405022
457,778,289,237,0.06683804627249357,483,334,0.19151670951156807
458,714,266,193,0.10224089635854344,471,283,0.26330532212885155
459,696,280,214,0.09482758620689657,452,307,0.20833333333333337
460,749,297,232,0.08678237650200266,469,327,0.18958611481975962
461,671,261,196,0.09687034277198214,392,256,0.20268256333830104
462,646,240,188,0.08049535603715174,387,273,0.17647058823529416
463,699,253,183,0.10014306151645208,434,264,0.2432045779685264
464,741,279,200,0.10661268556005399,422,275,0.19838056680161947
465,778,296,224,0.09254498714652953,476,310,0.21336760925449877
466,714,268,212,0.0784313725490196,497,283,0.29971988795518206
467,740,286,228,0.07837837837837835,465,308,0.21216216216216216
468,714,288,219,0.09663865546218486,471,321,0.21008403361344535
469,711,262,189,0.10267229254571031,461,270,0.26863572433192684
470,619,251,192,0.09531502423263327,396,266,0.21001615508885296
471,644,245,211,0.052795031055900665,398,298,0.15527950310559008
472,687,255,208,0.06841339155749632,420,305,0.16739446870451236
473,748,294,227,0.08957219251336901,488,315,0.23128342245989308
474,719,272,214,0.08066759388038941,453,300,0.2127955493741308
475,601,242,210,0.0532445923460898,393,283,0.1830282861896838
476,708,268,208,0.0847457627118644,436,282,0.2175141242937853
477,734,269,221,0.06539509536784743,459,300,0.21662125340599453
478,749,288,240,0.06408544726301735,466,310,0.2082777036048064
479,653,248,194,0.08269525267993877,384,253,0.20061255742725886
480,634,243,188,0.08675078864353314,384,273,0.17507886435331232
481,644,237,162,0.11645962732919257,410,244,0.25776397515527955
482,708,256,189,0.09463276836158191,432,279,0.21610169491525427
483,767,285,214,0.09256844850065188,509,314,0.25423728813559315
484,701,281,231,0.07132667617689015,460,313,0.20970042796005706
485,767,283,211,0.09387222946544976,518,290,0.2972620599739244
486,637,246,202,0.0690737833594976,406,278,0.20094191522762944
487,682,247,211,0.0527859237536657,404,306,0.14369501466275664
488,691,260,205,0.07959479015918958,438,289,0.21562952243125905
489,774,289,238,0.06589147286821706,503,335,0.21705426356589147
490,768,285,189,0.125,508,290,0.2838541666666667
491,767,261,223,0.049543676662320735,483,309,0.22685788787483707
492,588,222,166,0.09523809523809523,396,250,0.24829931972789115
493,719,277,191,0.1196105702364395,452,279,0.2406119610570236
494,755,280,209,0.09403973509933777,481,299,0.2410596026490066
495,674,248,189,0.08753709198813053,432,264,0.24925816023738878
496,725,304,246,0.08000000000000002,468,349,0.16413793103448276
497,595,226,171,0.09243697478991597,374,236,0.2319327731092437
498,715,254,203,0.07132867132867132,430,294,0.19020979020979017
499,643,236,174,0.0964230171073095,392,256,0.21150855365474341
500,683,253,199,0.07906295754026355,433,262,0.2503660322108346
501,739,262,213,0.06630581867388363,462,317,0.19621109607577802
502,703,255,185,0.09957325746799434,445,282,0.2318634423897582
503,722,264,221,0.059556786703601095,456,317,0.19252077562326864
504,701,265,243,0.031383737517831634,453,320,0.1897289586305278
505,784,287,188,0.12627551020408162,505,290,0.274234693877551
506,639,243,195,0.07511737089201875,390,261,0.2018779342723005
507,635,260,221,0.06141732283464568,420,312,0.17007874015748037
508,760,288,218,0.09210526315789475,513,300,0.2802631578947369
509,708,254,183,0.10028248587570626,422,258,0.23163841807909608
510,777,280,229,0.06563706563706562,505,324,0.2329472329472329
511,695,282,221,0.0877697841726619,474,325,0.21438848920863307
512,722,258,200,0.08033240997229912,430,266,0.22714681440443213
513,728,289,209,0.10989010989010989,493,311,0.25000000000000006
514,825,301,225,0.09212121212121216,547,326,0.26787878787878794
515,711,255,204,0.07172995780590719,415,272,0.2011251758087202
516,682,254,180,0.10850439882697949,417,264,0.2243401759530792
517,709,285,220,0.09167842031029616,480,308,0.2425952045133991
518,738,281,188,0.12601626016260165,484,282,0.27371273712737126
519,731,233,201,0.04377564979480164,471,287,0.2517099863201094
520,639,275,221,0.08450704225352113,441,304,0.21439749608763692
521,617,234,199,0.05672609400324152,369,274,0.15397082658022693
522,678,250,199,0.0752212389380531,423,287,0.20058997050147492
523,712,256,222,0.04775280898876405,451,305,0.20505617977528084
524,658,250,197,0.08054711246200608,420,278,0.21580547112462012
525,713,264,209,0.07713884992987374,437,290,0.20617110799438992
526,721,278,216,0.08599167822468795,492,284,0.28848821081830794
527,689,262,218,0.06386066763425258,446,304,0.20609579100145142
528,647,250,208,0.06491499227202474,408,297,0.17156105100463676
529,679,261,203,0.08541973490427102,438,268,0.25036818851251846
530,638,252,208,0.06896551724137934,403,276,0.19905956112852669
531,688,276,226,0.07267441860465118,443,318,0.18168604651162795
532,716,258,179,0.11033519553072624,454,273,0.25279329608938544
533,664,262,204,0.08734939759036148,434,291,0.21536144578313254
534,712,253,173,0.11235955056179775,460,243,0.30477528089887646
535,740,267,221,0.06216216216216214,457,301,0.21081081081081082
536,702,264,203,0.0868945868945869,446,273,0.24643874643874647
537,766,287,207,0.1044386422976501,478,287,0.2493472584856397
538,750,277,218,0.07866666666666666,484,303,0.2413333333333333
539,654,249,197,0.07951070336391436,418,291,0.1941896024464832
540,656,246,209,0.05640243902439024,396,291,0.16006097560975607
541,699,266,204,0.0886981402002861,422,262,0.22889842632331897
542,763,262,200,0.08125819134993445,468,298,0.2228047182175622
543,679,271,236,0.05154639175257736,426,316,0.16200294550810013
544,710,278,238,0.056338028169014065,470,339,0.18450704225352116
545,713,267,236,0.043478260869565244,434,320,0.1598877980364657
546,734,280,199,0.11035422343324253,437,287,0.20435967302452313
547,667,261,211,0.0749625187406297,433,315,0.17691154422788608
548,662,250,205,0.06797583081571001,412,284,0.19335347432024175
549,707,267,207,0.08486562942008485,464,291,0.2446958981612447
550,657,252,204,0.0730593607305936,423,281,0.21613394216133947
551,653,251,173,0.11944869831546706,422,245,0.27105666156202146
552,662,232,198,0.051359516616314216,427,288,0.2099697885196375
553,769,306,241,0.08452535760728219,495,328,0.21716514954486338
554,758,290,233,0.07519788918205805,501,308,0.25461741424802115
555,739,286,230,0.0757780784844384,448,307,0.1907983761840325
556,581,234,184,0.08605851979345952,356,268,0.15146299483648884
557,816,288,236,0.06372549019607843,504,318,0.22794117647058826
558,620,231,194,0.05967741935483867,387,263,0.19999999999999996
559,678,277,225,0.07669616519174038,440,288,0.22418879056047203
560,658,236,198,0.05775075987841943,421,282,0.21124620060790272
561,689,270,206,0.09288824383164007,448,287,0.23367198838896952
562,680,262,204,0.08529411764705885,435,277,0.23235294117647054
563,667,238,187,0.07646176911544228,408,251,0.2353823088455772
564,767,272,209,0.08213820078226858,464,297,0.21773142112125166
565,727,305,220,0.11691884456671253,500,308,0.26409903713892713
566,670,248,181,0.09999999999999998,400,261,0.2074626865671641
567,707,272,250,0.031117397454031137,436,332,0.14710042432814707
568,647,262,203,0.0911901081916538,402,287,0.17774343122102015
569,705,258,202,0.07943262411347513,446,298,0.20992907801418442
570,817,303,233,0.08567931456548344,546,335,0.2582619339045288
571,723,277,232,0.06224066390041494,483,328,0.21438450899031808
572,707,264,209,0.07779349363507782,468,300,0.2376237623762376
573,758,284,218,0.0870712401055409,506,312,0.2559366754617414
574,720,271,214,0.07916666666666666,443,284,0.22083333333333338
575,732,279,210,0.0942622950819672,435,286,0.20355191256830607
576,682,273,211,0.09090909090909088,422,283,0.2038123167155425
577,706,266,192,0.10481586402266285,437,277,0.22662889518413598
578,689,276,223,0.07692307692307687,455,288,0.24238026124818574
579,731,274,216,0.079343365253078,470,310,0.2188782489740082
580,597,203,170,0.055276381909547756,356,251,0.1758793969849246
581,658,240,171,0.10486322188449848,413,247,0.2522796352583586
582,683,283,199,0.12298682284040996,451,299,0.2225475841874085
583,710,263,198,0.09154929577464788,437,271,0.23380281690140842
584,758,283,201,0.10817941952506593,465,279,0.2453825857519789
585,679,272,197,0.11045655375552282,443,268,0.2577319587628866
586,714,264,188,0.10644257703081234,447,283,0.2296918767507003
587,726,262,197,0.08953168044077131,468,271,0.27134986225895313
588,731,271,190,0.11080711354309164,473,305,0.22982216142270867
589,712,271,200,0.0997191011235955,429,289,0.196629213483146
590,668,251,217,0.050898203592814384,411,300,0.1661676646706587
591,703,258,225,0.04694167852062586,445,297,0.21052631578947373
592,659,264,203,0.09256449165402125,408,288,0.18209408194233684
593,679,248,169,0.11634756995581735,413,249,0.24153166421207656
594,698,296,228,0.09742120343839539,460,304,0.22349570200573066
595,733,258,205,0.0723055934515689,450,274,0.24010914051841742
596,668,252,202,0.07485029940119758,396,287,0.16317365269461082
597,711,289,218,0.09985935302390997,440,320,0.16877637130801693
598,750,286,246,0.053333333333333344,488,336,0.2026666666666666
599,662,257,197,0.09063444108761326,436,276,0.24169184290030205
600,756,278,201,0.10185185185185186,488,289,0.2632275132275132
601,694,255,185,0.10086455331412103,424,281,0.2060518731988472
602,616,225,210,0.0243506493506494,389,295,0.15259740259740256
603,733,293,217,0.10368349249658937,494,306,0.25648021828103684
604,671,259,222,0.05514157973174372,458,322,0.20268256333830104
605,628,232,169,0.1003184713375796,381,249,0.21019108280254778
606,738,303,222,0.1097560975609756,492,329,0.2208672086720867
607,731,270,205,0.08891928864569087,435,279,0.213406292749658
608,723,268,235,0.04564315352697096,451,321,0.17980636237897651
609,684,271,212,0.08625730994152048,455,287,0.24561403508771934
610,616,215,169,0.07467532467532467,370,244,0.20454545454545453
611,760,289,208,0.10657894736842105,463,300,0.21447368421052626
612,650,248,188,0.09230769230769231,410,253,0.24153846153846154
613,816,309,220,0.1090686274509804,554,319,0.2879901960784314
614,637,237,189,0.07535321821036106,411,287,0.1946624803767661
615,636,249,194,0.08647798742138368,406,270,0.21383647798742134
616,797,289,221,0.0853199498117942,490,326,0.20577164366373896
617,675,267,201,0.0977777777777778,429,288,0.20888888888888885
618,775,290,225,0.08387096774193548,505,326,0.23096774193548386
619,688,249,183,0.09593023255813954,407,271,0.19767441860465124
620,763,279,235,0.05766710353866317,489,338,0.19790301441677588
621,760,269,198,0.09342105263157896,493,292,0.2644736842105263
622,734,277,223,0.07356948228882837,435,308,0.173024523160763
623,820,296,249,0.0573170731707317,535,348,0.22804878048780491
